event,id,time,converted_time,decision_time_SEC,n_favorited,n_diversity,n_genres,book_position,book_id,experiment_finished,book_gender,user_favorite_gender_1,user_favorite_gender_2,user_favorite_gender_3,user_favorite_gender_4,user_favorite_gender_5,user_favorite_gender_6,hybrid_nudge,influencer_nudge,increase_salience_nudge,loss_aversion_nudge,book_title,city
First App Open,8902b5fa-4eb7-44eb-8ba5-c0330c5d6004,1646083141,01/03/2022 02:49:01,,,,,,,,,,,,,,,,,,,,Recife
Experiment Ended,8902b5fa-4eb7-44eb-8ba5-c0330c5d6004,1646083295,01/03/2022 02:51:35,,,,,,,TRUE,,,,,,,,,,,,,Recife
User Selected Preferred Genres,891a92fe-7429-41b2-87bb-fdb0f51fd3e0,1645568499,23/02/2022 03:51:39,,5,2,2,,,,,Fantasia,Romance,,,,,,,,,,Carapicuiba
Recommendation Added To Favorites List,891a92fe-7429-41b2-87bb-fdb0f51fd3e0,1645568504,23/02/2022 03:51:44,,,,,12,113,,Romance,Fantasia,Romance,,,,,,,,,Daisy Jones & The Six,Carapicuiba
Recommendation Added To Favorites List,891a92fe-7429-41b2-87bb-fdb0f51fd3e0,1645568504,23/02/2022 03:51:44,,,,,9,60,,Não Ficção,Fantasia,Romance,,,,,,,,Favoritado 46 vezes hoje!,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,Carapicuiba
Recommendation Added To Favorites List,891a92fe-7429-41b2-87bb-fdb0f51fd3e0,1645568504,23/02/2022 03:51:44,,,,,0,91,,Romance,Fantasia,Romance,,,,,,,,,O morro dos ventos uivantes,Carapicuiba
Recommendation Added To Favorites List,891a92fe-7429-41b2-87bb-fdb0f51fd3e0,1645568504,23/02/2022 03:51:44,,,,,10,106,,Romance,Fantasia,Romance,,,,,,,,,O Palácio de Papel,Carapicuiba
Recommendation Added To Favorites List,891a92fe-7429-41b2-87bb-fdb0f51fd3e0,1645568504,23/02/2022 03:51:44,,,,,13,122,,Suspense,Fantasia,Romance,,,,,,,Vai ser adaptado pela Amazon!,,Verity,Carapicuiba
Last Position,891a92fe-7429-41b2-87bb-fdb0f51fd3e0,,,,,,,13,,,,,,,,,,,,,,,
First App Open,891a92fe-7429-41b2-87bb-fdb0f51fd3e0,1645568408,23/02/2022 03:50:08,,,,,,,,,,,,,,,,,,,,Carapicuiba
Experiment Ended,891a92fe-7429-41b2-87bb-fdb0f51fd3e0,1645568504,23/02/2022 03:51:44,,,,,,,TRUE,,,,,,,,,,,,,Carapicuiba
User Selected Preferred Genres,89717388-a9a2-41f7-b026-cb6b20d3659d,1646070067,28/02/2022 23:11:07,,3,1,1,,,,,Romance,,,,,,,,,,,Guaruja
Recommendation Detail Added To Favorites List,89717388-a9a2-41f7-b026-cb6b20d3659d,1646070256,28/02/2022 23:14:16,189,,,,6,98,,Romance,Romance,,,,,,,,,,O acordo,Guaruja
Recommendation Detail Added To Favorites List,89717388-a9a2-41f7-b026-cb6b20d3659d,1646070228,28/02/2022 23:13:48,161,,,,2,109,,Romance,Romance,,,,,,,,,,Rosas Esquecidas,Guaruja
Recommendation Added To Favorites List,89717388-a9a2-41f7-b026-cb6b20d3659d,1646070117,28/02/2022 23:11:57,50,,,,17,49,,Juvenil,Romance,,,,,,,,,Favoritado 43 vezes hoje!,Última parada,Guaruja
Last Position,89717388-a9a2-41f7-b026-cb6b20d3659d,,,,,,,23,,,,,,,,,,,,,,,
First App Open,89717388-a9a2-41f7-b026-cb6b20d3659d,1646070037,28/02/2022 23:10:37,,,,,,,,,,,,,,,,,,,,Guaruja
User Selected Preferred Genres,89bb31e1-663f-4f83-b7e9-178d05f8b45d,1645496026,22/02/2022 07:43:46,,4,1,2,,,,,Fantasia,Romance,,,,,,,,,,Curitiba
Recommendation Added To Favorites List,89bb31e1-663f-4f83-b7e9-178d05f8b45d,1645496034,22/02/2022 07:43:54,8,,,,2,86,,Romance,Fantasia,Romance,,,,,,,,,É Assim que Acaba,Curitiba
Recommendation Added To Favorites List,89bb31e1-663f-4f83-b7e9-178d05f8b45d,1645496043,22/02/2022 07:44:03,17,,,,8,102,,Romance,Fantasia,Romance,,,,,,,,,História é tudo que me deixou,Curitiba
Recommendation Added To Favorites List,89bb31e1-663f-4f83-b7e9-178d05f8b45d,1645496041,22/02/2022 07:44:01,15,,,,7,53,,Juvenil,Fantasia,Romance,,,,,,Indicado por Emma Watson,,,O Ódio que Você Semeia,Curitiba
Recommendation Added To Favorites List,89bb31e1-663f-4f83-b7e9-178d05f8b45d,1645496054,22/02/2022 07:44:14,28,,,,20,1,,Fantasia,Fantasia,Romance,,,,,,,,,Trono de vidro (Vol. 1),Curitiba
Last Position,89bb31e1-663f-4f83-b7e9-178d05f8b45d,,,,,,,23,,,,,,,,,,,,,,,
First App Open,89bb31e1-663f-4f83-b7e9-178d05f8b45d,1645496003,22/02/2022 07:43:23,,,,,,,,,,,,,,,,,,,,Curitiba
User Selected Preferred Genres,89fb015c-21d3-4997-ac5c-b61f38849907,1646053407,28/02/2022 18:33:27,,5,1,4,,,,,Fantasia,Juvenil,Não ficção,Romance,,,,,,,,Sao Vicente
Recommendation Added To Favorites List,89fb015c-21d3-4997-ac5c-b61f38849907,1646053552,28/02/2022 18:35:52,145,,,,14,4,,Fantasia,Fantasia,Juvenil,Não ficção,Romance,,,,,,,A maldição do mar,Sao Vicente
Recommendation Added To Favorites List,89fb015c-21d3-4997-ac5c-b61f38849907,1646053500,28/02/2022 18:35:00,93,,,,8,99,,Romance,Fantasia,Juvenil,Não ficção,Romance,,,,,,,Pássaro e serpente (Vol. 1),Sao Vicente
Recommendation Added To Favorites List,89fb015c-21d3-4997-ac5c-b61f38849907,1646053692,28/02/2022 18:38:12,285,,,,10,110,,Romance,Fantasia,Juvenil,Não ficção,Romance,,,,,,,Sem julgamentos,Sao Vicente
Recommendation Added To Favorites List,89fb015c-21d3-4997-ac5c-b61f38849907,1646053717,28/02/2022 18:38:37,310,,,,15,172,,Terror,Fantasia,Juvenil,Não ficção,Romance,,,,Indicado por  Neil Gaiman,,,Tempo Estranho,Sao Vicente
Recommendation Added To Favorites List,89fb015c-21d3-4997-ac5c-b61f38849907,1646053605,28/02/2022 18:36:45,198,,,,22,111,,Romance,Fantasia,Juvenil,Não ficção,Romance,,,,,,,Um pai para o meu bebê?,Sao Vicente
Last Position,89fb015c-21d3-4997-ac5c-b61f38849907,,,,,,,23,,,,,,,,,,,,,,,
First App Open,89fb015c-21d3-4997-ac5c-b61f38849907,1646053376,28/02/2022 18:32:56,,,,,,,,,,,,,,,,,,,,Sao Vicente
Experiment Ended,89fb015c-21d3-4997-ac5c-b61f38849907,1646053718,28/02/2022 18:38:38,,,,,,,TRUE,,,,,,,,,,,,,Sao Vicente
User Selected Preferred Genres,8a4b905a-4bcb-4cd1-afa6-4a1aae6ebbfc,1645582235,23/02/2022 07:40:35,,5,3,2,,,,,Fantasia,Romance,,,,,,,,,,Itupeva
Recommendation Added To Favorites List,8a4b905a-4bcb-4cd1-afa6-4a1aae6ebbfc,1645582291,23/02/2022 07:41:31,56,,,,22,20,,Fantasia,Fantasia,Romance,,,,,,,,,O canto mais escuro da floresta,Itupeva
Recommendation Added To Favorites List,8a4b905a-4bcb-4cd1-afa6-4a1aae6ebbfc,1645582243,23/02/2022 07:40:43,8,,,,3,39,,Juvenil,Fantasia,Romance,,,,,85% dos leitores gostaram,,,,O príncipe cruel (Vol. 1 O Povo do Ar),Itupeva
Recommendation Added To Favorites List,8a4b905a-4bcb-4cd1-afa6-4a1aae6ebbfc,1645582242,23/02/2022 07:40:42,7,,,,2,90,,Romance,Fantasia,Romance,,,,,,,,,Teto Para Dois,Itupeva
Recommendation Added To Favorites List,8a4b905a-4bcb-4cd1-afa6-4a1aae6ebbfc,1645582276,23/02/2022 07:41:16,41,,,,1,49,,Juvenil,Fantasia,Romance,,,,,,,,Favoritado 43 vezes hoje!,Última parada,Itupeva
Recommendation Added To Favorites List,8a4b905a-4bcb-4cd1-afa6-4a1aae6ebbfc,1645582260,23/02/2022 07:41:00,25,,,,21,116,,Suspense,Fantasia,Romance,,,,,,,Virou série de tv na Netflix!,,Um de nós está mentindo,Itupeva
Last Position,8a4b905a-4bcb-4cd1-afa6-4a1aae6ebbfc,,,,,,,23,,,,,,,,,,,,,,,
First App Open,8a4b905a-4bcb-4cd1-afa6-4a1aae6ebbfc,1645582214,23/02/2022 07:40:14,,,,,,,,,,,,,,,,,,,,Itupeva
Experiment Ended,8a4b905a-4bcb-4cd1-afa6-4a1aae6ebbfc,1645582291,23/02/2022 07:41:31,,,,,,,TRUE,,,,,,,,,,,,,Itupeva
User Selected Preferred Genres,8aba936a-7483-43e2-a628-78bd560276ae,1645403120,21/02/2022 05:55:20,,5,1,2,,,,,Fantasia,Romance,,,,,,,,,,Patos de Minas
Recommendation Added To Favorites List,8aba936a-7483-43e2-a628-78bd560276ae,1645403189,21/02/2022 05:56:29,,,,,18,92,,Romance,Fantasia,Romance,,,,,,,,,"novembro, 9",Patos de Minas
Recommendation Added To Favorites List,8aba936a-7483-43e2-a628-78bd560276ae,1645403189,21/02/2022 05:56:29,,,,,5,32,,Juvenil,Fantasia,Romance,,,,,,,81% dos leitores deram 5★,,A rainha vermelha,Patos de Minas
Recommendation Added To Favorites List,8aba936a-7483-43e2-a628-78bd560276ae,1645403189,21/02/2022 05:56:29,,,,,22,113,,Romance,Fantasia,Romance,,,,,,,,,Daisy Jones & The Six,Patos de Minas
Recommendation Added To Favorites List,8aba936a-7483-43e2-a628-78bd560276ae,1645403189,21/02/2022 05:56:29,,,,,10,97,,Romance,Fantasia,Romance,,,,,,,,,O lado feio do amor,Patos de Minas
Recommendation Added To Favorites List,8aba936a-7483-43e2-a628-78bd560276ae,1645403143,21/02/2022 05:55:43,,,,,12,1,,Fantasia,Fantasia,Romance,,,,,,,,,Trono de vidro (Vol. 1),Patos de Minas
Last Position,8aba936a-7483-43e2-a628-78bd560276ae,,,,,,,23,,,,,,,,,,,,,,,
First App Open,8aba936a-7483-43e2-a628-78bd560276ae,1645403105,21/02/2022 05:55:05,,,,,,,,,,,,,,,,,,,,Patos de Minas
Experiment Ended,8aba936a-7483-43e2-a628-78bd560276ae,1645403189,21/02/2022 05:56:29,,,,,,,TRUE,,,,,,,,,,,,,Patos de Minas
User Selected Preferred Genres,8ace0ba7-46b3-4817-bf7f-f0134a826b08,1645728009,25/02/2022 00:10:09,,4,1,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,Itanhaem
Recommendation Detail Added To Favorites List,8ace0ba7-46b3-4817-bf7f-f0134a826b08,1645728190,25/02/2022 00:13:10,181,,,,0,118,,Suspense,Fantasia,Romance,Suspense,,,,,,,Favoritado 15 vezes hoje!,Billy Summers,Itanhaem
Recommendation Detail Added To Favorites List,8ace0ba7-46b3-4817-bf7f-f0134a826b08,1645728242,25/02/2022 00:14:02,233,,,,11,149,,Terror,Fantasia,Romance,Suspense,,,,82% dos leitores gostaram,,,,Nunca Saia Sozinho,Itanhaem
Recommendation Added To Favorites List,8ace0ba7-46b3-4817-bf7f-f0134a826b08,1645728140,25/02/2022 00:12:20,131,,,,20,133,,Suspense,Fantasia,Romance,Suspense,,,,,,,,A garota na neve,Itanhaem
Recommendation Added To Favorites List,8ace0ba7-46b3-4817-bf7f-f0134a826b08,1645728100,25/02/2022 00:11:40,91,,,,10,109,,Romance,Fantasia,Romance,Suspense,,,,,,,,Rosas Esquecidas,Itanhaem
Last Position,8ace0ba7-46b3-4817-bf7f-f0134a826b08,,,,,,,23,,,,,,,,,,,,,,,
First App Open,8ace0ba7-46b3-4817-bf7f-f0134a826b08,1645727958,25/02/2022 00:09:18,,,,,,,,,,,,,,,,,,,,Itanhaem
User Selected Preferred Genres,8b261755-31be-49db-93e5-e492b5296f4b,1646015275,28/02/2022 07:57:55,,5,2,2,,,,,Fantasia,Romance,,,,,,,,,,Campo Grande
Recommendation Detail Added To Favorites List,8b261755-31be-49db-93e5-e492b5296f4b,1646015360,28/02/2022 07:59:20,85,,,,2,2,,Fantasia,Fantasia,Romance,,,,,80% dos leitores gostaram,,,,Como o Rei de Elfhame aprendeu a odiar histórias,Campo Grande
Recommendation Detail Added To Favorites List,8b261755-31be-49db-93e5-e492b5296f4b,1646016356,28/02/2022 08:15:56,,,,,11,124,,Suspense,Fantasia,Romance,Fantasia,Romance,,,71% dos leitores gostaram,,,,Gente Ansiosa + MARCADOR + PORTA-MARCADOR,Campo Grande
Recommendation Detail Added To Favorites List,8b261755-31be-49db-93e5-e492b5296f4b,1646016364,28/02/2022 08:16:04,,,,,14,20,,Fantasia,Fantasia,Romance,,,,,,,,Favoritado 28 vezes hoje!,O canto mais escuro da floresta,Campo Grande
Recommendation Detail Added To Favorites List,8b261755-31be-49db-93e5-e492b5296f4b,1646015507,28/02/2022 08:01:47,232,,,,22,99,,Romance,Fantasia,Romance,,,,,,,,Favoritado 81 vezes hoje!,Pássaro e serpente (Vol. 1),Campo Grande
Recommendation Detail Added To Favorites List,8b261755-31be-49db-93e5-e492b5296f4b,1646015673,28/02/2022 08:04:33,398,,,,5,122,,Suspense,Fantasia,Romance,,,,,,,Vai ser adaptado pela Amazon!,,Verity,Campo Grande
Last Position,8b261755-31be-49db-93e5-e492b5296f4b,,,,,,,23,,,,,,,,,,,,,,,
First App Open,8b261755-31be-49db-93e5-e492b5296f4b,1646015249,28/02/2022 07:57:29,,,,,,,,,,,,,,,,,,,,Campo Grande
Experiment Ended,8b261755-31be-49db-93e5-e492b5296f4b,1646016364,28/02/2022 08:16:04,,,,,,,TRUE,,,,,,,,,,,,,Campo Grande
User Selected Preferred Genres,8bf190b3-2161-411f-a0a0-b893ac5e9043,1645892429,26/02/2022 21:50:29,,5,1,4,,,,,Fantasia,Não ficção,Romance,Suspense,,,,,,,,Viamão
Recommendation Added To Favorites List,8bf190b3-2161-411f-a0a0-b893ac5e9043,1645892429,26/02/2022 21:50:29,0,,,,4,117,,Suspense,Fantasia,Não ficção,Romance,Suspense,,,,,,,A paciente silenciosa,Viamão
Recommendation Added To Favorites List,8bf190b3-2161-411f-a0a0-b893ac5e9043,1645892429,26/02/2022 21:50:29,0,,,,2,87,,Romance,Fantasia,Não ficção,Romance,Suspense,,,,,,,Amor & Gelato,Viamão
Recommendation Added To Favorites List,8bf190b3-2161-411f-a0a0-b893ac5e9043,1645892510,26/02/2022 21:51:50,81,,,,8,128,,Suspense,Fantasia,Não ficção,Romance,Suspense,,,,,,,Assassinato no Expresso do Oriente,Viamão
Recommendation Added To Favorites List,8bf190b3-2161-411f-a0a0-b893ac5e9043,1645892466,26/02/2022 21:51:06,37,,,,0,96,,Romance,Fantasia,Não ficção,Romance,Suspense,,,,,,,Mil beijos de garoto,Viamão
Recommendation Added To Favorites List,8bf190b3-2161-411f-a0a0-b893ac5e9043,1645892490,26/02/2022 21:51:30,61,,,,3,149,,Terror,Fantasia,Não ficção,Romance,Suspense,,,82% dos leitores gostaram,,,,Nunca Saia Sozinho,Viamão
Last Position,8bf190b3-2161-411f-a0a0-b893ac5e9043,,,,,,,23,,,,,,,,,,,,,,,
First App Open,8bf190b3-2161-411f-a0a0-b893ac5e9043,1645892404,26/02/2022 21:50:04,,,,,,,,,,,,,,,,,,,,Viamão
Experiment Ended,8bf190b3-2161-411f-a0a0-b893ac5e9043,1645892510,26/02/2022 21:51:50,,,,,,,TRUE,,,,,,,,,,,,,Viamão
User Selected Preferred Genres,8c79ea49-ab8e-49c4-83b2-0ad011e6c967,1645496929,22/02/2022 07:58:49,,5,1,2,,,,,Fantasia,Juvenil,,,,,,,,,,Uberlândia
Recommendation Added To Favorites List,8c79ea49-ab8e-49c4-83b2-0ad011e6c967,1645497064,22/02/2022 08:01:04,135,,,,2,30,,Juvenil,Fantasia,Juvenil,,,,,,,,,Coraline - Acompanha marcador de páginas especial,Uberlândia
Recommendation Added To Favorites List,8c79ea49-ab8e-49c4-83b2-0ad011e6c967,1645496980,22/02/2022 07:59:40,51,,,,23,145,,Suspense,Fantasia,Juvenil,,,,,,Indicado por George R R Martin,,,O Chamado do Cuco,Uberlândia
Recommendation Added To Favorites List,8c79ea49-ab8e-49c4-83b2-0ad011e6c967,1645497023,22/02/2022 08:00:23,94,,,,14,39,,Juvenil,Fantasia,Juvenil,,,,,,,,,O príncipe cruel (Vol. 1 O Povo do Ar),Uberlândia
Recommendation Added To Favorites List,8c79ea49-ab8e-49c4-83b2-0ad011e6c967,1645496976,22/02/2022 07:59:36,47,,,,22,6,,Fantasia,Fantasia,Juvenil,,,,,,,,,Sombra e Ossos,Uberlândia
Recommendation Added To Favorites List,8c79ea49-ab8e-49c4-83b2-0ad011e6c967,1645497037,22/02/2022 08:00:37,108,,,,4,5,,Fantasia,Fantasia,Juvenil,,,,,,,,,Trilogia da Fundação - Deluxe,Uberlândia
Last Position,8c79ea49-ab8e-49c4-83b2-0ad011e6c967,,,,,,,23,,,,,,,,,,,,,,,
First App Open,8c79ea49-ab8e-49c4-83b2-0ad011e6c967,1645496885,22/02/2022 07:58:05,,,,,,,,,,,,,,,,,,,,Uberlândia
Experiment Ended,8c79ea49-ab8e-49c4-83b2-0ad011e6c967,1645497064,22/02/2022 08:01:04,,,,,,,TRUE,,,,,,,,,,,,,Uberlândia
User Selected Preferred Genres,8d1d24f5-bfd2-41f2-b259-abe58e6beb74,1646092724,01/03/2022 05:28:44,,5,1,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Americana
Recommendation Added To Favorites List,8d1d24f5-bfd2-41f2-b259-abe58e6beb74,1646092779,01/03/2022 05:29:39,55,,,,16,36,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,Corte de chamas prateadas (Vol. 4 Corte de espinhos e rosas) – Edição de colecionador,Americana
Recommendation Added To Favorites List,8d1d24f5-bfd2-41f2-b259-abe58e6beb74,1646092825,01/03/2022 05:30:25,101,,,,12,11,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Depois,Americana
Recommendation Added To Favorites List,8d1d24f5-bfd2-41f2-b259-abe58e6beb74,1646092811,01/03/2022 05:30:11,87,,,,1,69,,Não Ficção,Fantasia,Juvenil,Romance,,,,,,,Favoritado 63 vezes hoje!,Enquanto eu respirar,Americana
Recommendation Added To Favorites List,8d1d24f5-bfd2-41f2-b259-abe58e6beb74,1646092769,01/03/2022 05:29:29,45,,,,10,13,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,O Labirinto Do Fauno,Americana
Recommendation Added To Favorites List,8d1d24f5-bfd2-41f2-b259-abe58e6beb74,1646092794,01/03/2022 05:29:54,70,,,,22,90,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Teto Para Dois,Americana
Last Position,8d1d24f5-bfd2-41f2-b259-abe58e6beb74,,,,,,,23,,,,,,,,,,,,,,,
First App Open,8d1d24f5-bfd2-41f2-b259-abe58e6beb74,1646092654,01/03/2022 05:27:34,,,,,,,,,,,,,,,,,,,,Americana
Experiment Ended,8d1d24f5-bfd2-41f2-b259-abe58e6beb74,1646092825,01/03/2022 05:30:25,,,,,,,TRUE,,,,,,,,,,,,,Americana
User Selected Preferred Genres,8eb0d3d8-10d8-4be9-aca6-439013a07c7d,1646102066,01/03/2022 08:04:26,,5,3,2,,,,,Fantasia,Romance,,,,,,,,,,Pedro Leopoldo
Recommendation Added To Favorites List,8eb0d3d8-10d8-4be9-aca6-439013a07c7d,1646102191,01/03/2022 08:06:31,125,,,,13,161,,Terror,Fantasia,Romance,,,,,,,55% dos leitores deram 5★,,A estrada da noite – Edição Luxo,Pedro Leopoldo
Recommendation Added To Favorites List,8eb0d3d8-10d8-4be9-aca6-439013a07c7d,1646102280,01/03/2022 08:08:00,214,,,,1,162,,Terror,Fantasia,Romance,,,,,,,,Favoritado 9 vezes hoje!,"Bom dia, você está morto!",Pedro Leopoldo
Recommendation Added To Favorites List,8eb0d3d8-10d8-4be9-aca6-439013a07c7d,1646102191,01/03/2022 08:06:31,125,,,,16,96,,Romance,Fantasia,Romance,,,,,,,,,Mil beijos de garoto,Pedro Leopoldo
Recommendation Added To Favorites List,8eb0d3d8-10d8-4be9-aca6-439013a07c7d,1646102130,01/03/2022 08:05:30,64,,,,4,13,,Fantasia,Fantasia,Romance,,,,,,,,,O Labirinto Do Fauno,Pedro Leopoldo
Recommendation Added To Favorites List,8eb0d3d8-10d8-4be9-aca6-439013a07c7d,1646102130,01/03/2022 08:05:30,64,,,,11,31,,Juvenil,Fantasia,Romance,,,,,86% dos leitores gostaram,,,,Por lugares incríveis,Pedro Leopoldo
Last Position,8eb0d3d8-10d8-4be9-aca6-439013a07c7d,,,,,,,23,,,,,,,,,,,,,,,
First App Open,8eb0d3d8-10d8-4be9-aca6-439013a07c7d,1646101960,01/03/2022 08:02:40,,,,,,,,,,,,,,,,,,,,Pedro Leopoldo
Experiment Ended,8eb0d3d8-10d8-4be9-aca6-439013a07c7d,1646102280,01/03/2022 08:08:00,,,,,,,TRUE,,,,,,,,,,,,,Pedro Leopoldo
User Selected Preferred Genres,8eb457f8-e2b4-457d-b5c2-68de5d7085b7,1646020994,28/02/2022 09:33:14,,5,1,2,,,,,Fantasia,Romance,,,,,,,,,,Itapetininga
Recommendation Detail Added To Favorites List,8eb457f8-e2b4-457d-b5c2-68de5d7085b7,1646021609,28/02/2022 09:43:29,615,,,,2,23,,Fantasia,Fantasia,Romance,,,,,,Indicado por Neil Gaiman,,,A Princesa Prometida,Itapetininga
Recommendation Detail Added To Favorites List,8eb457f8-e2b4-457d-b5c2-68de5d7085b7,1646021857,28/02/2022 09:47:37,863,,,,13,32,,Juvenil,Fantasia,Romance,,,,,,,81% dos leitores deram 5★,,A rainha vermelha,Itapetininga
Recommendation Detail Added To Favorites List,8eb457f8-e2b4-457d-b5c2-68de5d7085b7,1646021107,28/02/2022 09:35:07,113,,,,10,89,,Romance,Fantasia,Romance,,,,,,,,,Até o verão terminar,Itapetininga
Recommendation Detail Added To Favorites List,8eb457f8-e2b4-457d-b5c2-68de5d7085b7,1646021636,28/02/2022 09:43:56,642,,,,4,110,,Romance,Fantasia,Romance,,,,,,,64% dos leitores deram 5★,,Sem julgamentos,Itapetininga
Recommendation Detail Added To Favorites List,8eb457f8-e2b4-457d-b5c2-68de5d7085b7,1646021476,28/02/2022 09:41:16,482,,,,14,94,,Romance,Fantasia,Romance,,,,,,,,,Todo esse tempo,Itapetininga
Last Position,8eb457f8-e2b4-457d-b5c2-68de5d7085b7,,,,,,,23,,,,,,,,,,,,,,,
First App Open,8eb457f8-e2b4-457d-b5c2-68de5d7085b7,1646020963,28/02/2022 09:32:43,,,,,,,,,,,,,,,,,,,,Itapetininga
Experiment Ended,8eb457f8-e2b4-457d-b5c2-68de5d7085b7,1646021857,28/02/2022 09:47:37,,,,,,,TRUE,,,,,,,,,,,,,Itapetininga
User Selected Preferred Genres,8f4976f8-9cd3-46cf-8118-79c385cc4648,1645896112,26/02/2022 22:51:52,,5,3,4,,,,,Fantasia,Juvenil,Romance,Suspense,,,,,,,,Barueri
Recommendation Added To Favorites List,8f4976f8-9cd3-46cf-8118-79c385cc4648,1645896137,26/02/2022 22:52:17,25,,,,5,153,,Terror,Fantasia,Juvenil,Romance,Suspense,,,,,85% dos leitores deram 5★,,Box Terríveis Mestres (3 livros + pôster + suplemento),Barueri
Recommendation Added To Favorites List,8f4976f8-9cd3-46cf-8118-79c385cc4648,1645896157,26/02/2022 22:52:37,45,,,,18,36,,Juvenil,Fantasia,Juvenil,Romance,Suspense,,,,,,,Corte de chamas prateadas (Vol. 4 Corte de espinhos e rosas) – Edição de colecionador,Barueri
Recommendation Added To Favorites List,8f4976f8-9cd3-46cf-8118-79c385cc4648,1645896160,26/02/2022 22:52:40,48,,,,20,113,,Romance,Fantasia,Juvenil,Romance,Suspense,,,,,,,Daisy Jones & The Six,Barueri
Recommendation Added To Favorites List,8f4976f8-9cd3-46cf-8118-79c385cc4648,1645896140,26/02/2022 22:52:20,28,,,,7,170,,Terror,Fantasia,Juvenil,Romance,Suspense,,,,Indicado por George R R Martin,,,Joyland,Barueri
Recommendation Added To Favorites List,8f4976f8-9cd3-46cf-8118-79c385cc4648,1645896131,26/02/2022 22:52:11,19,,,,3,149,,Terror,Fantasia,Juvenil,Romance,Suspense,,,82% dos leitores gostaram,,,,Nunca Saia Sozinho,Barueri
Last Position,8f4976f8-9cd3-46cf-8118-79c385cc4648,,,,,,,20,,,,,,,,,,,,,,,
First App Open,8f4976f8-9cd3-46cf-8118-79c385cc4648,1645896083,26/02/2022 22:51:23,,,,,,,,,,,,,,,,,,,,Barueri
Experiment Ended,8f4976f8-9cd3-46cf-8118-79c385cc4648,1645896160,26/02/2022 22:52:40,,,,,,,TRUE,,,,,,,,,,,,,Barueri
User Selected Preferred Genres,8f74295d-db6b-425e-83c7-7126f7e09e11,1646021127,28/02/2022 09:35:27,,5,2,3,,,,,Juvenil,Romance,Suspense,,,,,,,,,São Paulo
Recommendation Added To Favorites List,8f74295d-db6b-425e-83c7-7126f7e09e11,1646021141,28/02/2022 09:35:41,14,,,,2,134,,Suspense,Juvenil,Romance,Suspense,,,,,,,,A Salvação: Uma história de Vampiro,São Paulo
Recommendation Added To Favorites List,8f74295d-db6b-425e-83c7-7126f7e09e11,1646021158,28/02/2022 09:35:58,31,,,,10,87,,Romance,Juvenil,Romance,Suspense,,,,,,,,Amor & Gelato,São Paulo
Recommendation Added To Favorites List,8f74295d-db6b-425e-83c7-7126f7e09e11,1646021161,28/02/2022 09:36:01,34,,,,11,148,,Terror,Juvenil,Romance,Suspense,,,,92% dos leitores gostaram,,,,Drácula - Dark Edition: Edição limitada para caçadores de vampiros,São Paulo
Recommendation Added To Favorites List,8f74295d-db6b-425e-83c7-7126f7e09e11,1646021156,28/02/2022 09:35:56,29,,,,9,60,,Não Ficção,Juvenil,Romance,Suspense,,,,,,,Favoritado 46 vezes hoje!,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,São Paulo
Recommendation Added To Favorites List,8f74295d-db6b-425e-83c7-7126f7e09e11,1646021167,28/02/2022 09:36:07,40,,,,14,97,,Romance,Juvenil,Romance,Suspense,,,,,,,,O lado feio do amor,São Paulo
Last Position,8f74295d-db6b-425e-83c7-7126f7e09e11,,,,,,,14,,,,,,,,,,,,,,,
First App Open,8f74295d-db6b-425e-83c7-7126f7e09e11,1646021089,28/02/2022 09:34:49,,,,,,,,,,,,,,,,,,,,São Paulo
Experiment Ended,8f74295d-db6b-425e-83c7-7126f7e09e11,1646021167,28/02/2022 09:36:07,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
User Selected Preferred Genres,90976d0e-a2eb-4024-8984-644c87f578d4,1646014531,28/02/2022 07:45:31,,5,3,1,,,,,Romance,,,,,,,,,,,Guarulhos
Recommendation Added To Favorites List,90976d0e-a2eb-4024-8984-644c87f578d4,1646014668,28/02/2022 07:47:48,137,,,,3,72,,Não Ficção,Romance,,,,,,85% dos leitores gostaram,,,,"Ame pessoas, use coisas",Guarulhos
Recommendation Added To Favorites List,90976d0e-a2eb-4024-8984-644c87f578d4,1646014783,28/02/2022 07:49:43,252,,,,0,87,,Romance,Romance,,,,,,,,,,Amor & Gelato,Guarulhos
