event,id,time,converted_time,decision_time_SEC,n_favorited,n_diversity,n_genres,book_position,book_id,experiment_finished,book_gender,user_favorite_gender_1,user_favorite_gender_2,user_favorite_gender_3,user_favorite_gender_4,user_favorite_gender_5,user_favorite_gender_6,hybrid_nudge,influencer_nudge,increase_salience_nudge,loss_aversion_nudge,book_title,city
Recommendation Added To Favorites List,6e2a66f8-5a6e-42f0-80c5-4a36deddb73a,1644624144,12/02/2022 05:32:24,40,6,2,2,23,30,,Juvenil,Fantasia,Romance,,,,,,Indicado por Emma Watson,,,O príncipe cruel (Vol. 1 O Povo do Ar),Sumaré
Last Position,6e2a66f8-5a6e-42f0-80c5-4a36deddb73a,,,,,,,22,,,,,,,,,,,,,,,
First App Open,6e2a66f8-5a6e-42f0-80c5-4a36deddb73a,1644624082,12/02/2022 05:31:22,,,,,,,,,,,,,,,,,,,,Sumaré
Experiment Ended,6e2a66f8-5a6e-42f0-80c5-4a36deddb73a,1644624153,12/02/2022 05:32:33,,,,,,,TRUE,,,,,,,,,,,,,Sumaré
Experiment Ended,6e2a66f8-5a6e-42f0-80c5-4a36deddb73a,1644624158,12/02/2022 05:32:38,,,,,,,TRUE,,,,,,,,,,,,,Sumaré
User Selected Preferred Genres,6e4163c4-4fcd-426d-b0b2-ebc5e8c96c3b,1646535090,06/03/2022 08:21:30,,5,2,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Belo Horizonte
Recommendation Added To Favorites List,6e4163c4-4fcd-426d-b0b2-ebc5e8c96c3b,1646535155,06/03/2022 08:22:35,65,5,2,3,3,72,,Não Ficção,Fantasia,Juvenil,Romance,,,,85% dos leitores gostaram,,,,"Ame pessoas, use coisas",Belo Horizonte
Recommendation Added To Favorites List,6e4163c4-4fcd-426d-b0b2-ebc5e8c96c3b,1646535161,06/03/2022 08:22:41,71,5,2,3,6,44,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,Decifra-me,Belo Horizonte
Recommendation Added To Favorites List,6e4163c4-4fcd-426d-b0b2-ebc5e8c96c3b,1646535172,06/03/2022 08:22:52,82,5,2,3,9,69,,Não Ficção,Fantasia,Juvenil,Romance,,,,,,,Favoritado 63 vezes hoje!,Enquanto eu respirar,Belo Horizonte
Recommendation Added To Favorites List,6e4163c4-4fcd-426d-b0b2-ebc5e8c96c3b,1646535133,06/03/2022 08:22:13,43,5,2,3,16,97,,Romance,Fantasia,Juvenil,Romance,,,,,,,,O lado feio do amor,Belo Horizonte
Recommendation Added To Favorites List,6e4163c4-4fcd-426d-b0b2-ebc5e8c96c3b,1646535140,06/03/2022 08:22:20,50,5,2,3,20,1,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Trono de vidro (Vol. 1),Belo Horizonte
Last Position,6e4163c4-4fcd-426d-b0b2-ebc5e8c96c3b,,,,,,,23,,,,,,,,,,,,,,,
First App Open,6e4163c4-4fcd-426d-b0b2-ebc5e8c96c3b,1646535076,06/03/2022 08:21:16,,,,,,,,,,,,,,,,,,,,Belo Horizonte
Experiment Ended,6e4163c4-4fcd-426d-b0b2-ebc5e8c96c3b,1646535177,06/03/2022 08:22:57,,,,,,,TRUE,,,,,,,,,,,,,Belo Horizonte
User Selected Preferred Genres,6e494bbf-cb67-4106-b604-db66e4f4f382,1646535164,06/03/2022 08:22:44,,5,1,2,,,,,Fantasia,Romance,,,,,,,,,,Limeira
Recommendation Added To Favorites List,6e494bbf-cb67-4106-b604-db66e4f4f382,1646535168,06/03/2022 08:22:48,4,5,1,2,0,2,,Fantasia,Fantasia,Romance,,,,,,,,,Como o Rei de Elfhame aprendeu a odiar histórias,Limeira
Recommendation Added To Favorites List,6e494bbf-cb67-4106-b604-db66e4f4f382,1646535171,06/03/2022 08:22:51,7,5,1,2,2,93,,Romance,Fantasia,Romance,,,,,,,,,A vida invisível de Addie LaRue,Limeira
Recommendation Added To Favorites List,6e494bbf-cb67-4106-b604-db66e4f4f382,1646535180,06/03/2022 08:23:00,16,5,1,2,3,124,,Suspense,Fantasia,Romance,,,,,71% dos leitores gostaram,,,,Gente Ansiosa + MARCADOR + PORTA-MARCADOR,Limeira
Recommendation Added To Favorites List,6e494bbf-cb67-4106-b604-db66e4f4f382,1646535186,06/03/2022 08:23:06,22,5,1,2,14,97,,Romance,Fantasia,Romance,,,,,,,,,O lado feio do amor,Limeira
Recommendation Added To Favorites List,6e494bbf-cb67-4106-b604-db66e4f4f382,1646535190,06/03/2022 08:23:10,26,5,1,2,18,98,,Romance,Fantasia,Romance,,,,,,,,,O acordo,Limeira
Last Position,6e494bbf-cb67-4106-b604-db66e4f4f382,,,,,,,19,,,,,,,,,,,,,,,
First App Open,6e494bbf-cb67-4106-b604-db66e4f4f382,1646535135,06/03/2022 08:22:15,,,,,,,,,,,,,,,,,,,,Limeira
Experiment Ended,6e494bbf-cb67-4106-b604-db66e4f4f382,1646535190,06/03/2022 08:23:10,,,,,,,TRUE,,,,,,,,,,,,,Limeira
User Selected Preferred Genres,6f061f7b-556d-4ef0-be44-4798e96a8d12,1646576258,06/03/2022 19:47:38,,5,1,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,São José dos Pinhais
Recommendation Added To Favorites List,6f061f7b-556d-4ef0-be44-4798e96a8d12,1646576312,06/03/2022 19:48:32,54,5,1,3,0,107,,Romance,Fantasia,Juvenil,Romance,,,,,,,,"Os Bridgertons, um amor de família: Guia oficial de Lady Whistledown",São José dos Pinhais
Recommendation Added To Favorites List,6f061f7b-556d-4ef0-be44-4798e96a8d12,1646577283,06/03/2022 20:04:43,1025,5,1,3,5,122,,Suspense,Fantasia,Juvenil,Romance,,,,,,Vai ser adaptado pela Amazon!,,Verity,São José dos Pinhais
Recommendation Added To Favorites List,6f061f7b-556d-4ef0-be44-4798e96a8d12,1646576279,06/03/2022 19:47:59,21,5,1,3,6,27,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,A Seleção: 1,São José dos Pinhais
Recommendation Added To Favorites List,6f061f7b-556d-4ef0-be44-4798e96a8d12,1646577231,06/03/2022 20:03:51,973,5,1,3,10,111,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Um pai para o meu bebê?,São José dos Pinhais
Recommendation Added To Favorites List,6f061f7b-556d-4ef0-be44-4798e96a8d12,1646576426,06/03/2022 19:50:26,168,5,1,3,14,14,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,A Fonte,São José dos Pinhais
Last Position,6f061f7b-556d-4ef0-be44-4798e96a8d12,,,,,,,23,,,,,,,,,,,,,,,
First App Open,6f061f7b-556d-4ef0-be44-4798e96a8d12,1646576193,06/03/2022 19:46:33,,,,,,,,,,,,,,,,,,,,São José dos Pinhais
Experiment Ended,6f061f7b-556d-4ef0-be44-4798e96a8d12,1646597079,07/03/2022 01:34:39,,,,,,,TRUE,,,,,,,,,,,,,São José dos Pinhais
User Selected Preferred Genres,6f3c202e-b7e0-4db5-8bb1-489d666a25f4,1644621135,12/02/2022 04:42:15,,5,1,5,,,,,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,,Recife
Recommendation Added To Favorites List,6f3c202e-b7e0-4db5-8bb1-489d666a25f4,1644621147,12/02/2022 04:42:27,12,5,1,5,6,60,,Terror,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Box HP Lovecraft : Os melhores contos - 3 volumes Ed: out/2020: + Pôster + Marcadores,Recife
Recommendation Added To Favorites List,6f3c202e-b7e0-4db5-8bb1-489d666a25f4,1644621151,12/02/2022 04:42:31,16,5,1,5,8,84,,Fantasia,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Estilhaça-me: 1,Recife
Recommendation Added To Favorites List,6f3c202e-b7e0-4db5-8bb1-489d666a25f4,1644621154,12/02/2022 04:42:34,19,5,1,5,10,77,,Fantasia,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Como o Rei de Elfhame aprendeu a odiar histórias,Recife
Recommendation Added To Favorites List,6f3c202e-b7e0-4db5-8bb1-489d666a25f4,1644621158,12/02/2022 04:42:38,23,5,1,5,13,70,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,Terror,,,,87% dos leitores classificaram como 5 estrelas,,ARQUIVOS SERIAL KILLERS – LIMITED EDITION,Recife
Recommendation Added To Favorites List,6f3c202e-b7e0-4db5-8bb1-489d666a25f4,1644621161,12/02/2022 04:42:41,26,5,1,5,14,44,,Suspense,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Assassinato no Expresso do Oriente,Recife
Last Position,6f3c202e-b7e0-4db5-8bb1-489d666a25f4,,,,,,,14,,,,,,,,,,,,,,,
First App Open,6f3c202e-b7e0-4db5-8bb1-489d666a25f4,1644621092,12/02/2022 04:41:32,,,,,,,,,,,,,,,,,,,,Recife
Experiment Ended,6f3c202e-b7e0-4db5-8bb1-489d666a25f4,1644621161,12/02/2022 04:42:41,,,,,,,TRUE,,,,,,,,,,,,,Recife
User Selected Preferred Genres,6ffc6693-03a2-4411-89b5-27dcaf4b5fb6,1646595053,07/03/2022 01:00:53,,5,2,2,,,,,Romance,Suspense,,,,,,,,,,Brasília
Recommendation Added To Favorites List,6ffc6693-03a2-4411-89b5-27dcaf4b5fb6,1646595053,07/03/2022 01:00:53,,5,2,2,0,113,,Romance,Romance,Suspense,,,,,,,,,Daisy Jones & The Six,Brasília
Recommendation Added To Favorites List,6ffc6693-03a2-4411-89b5-27dcaf4b5fb6,1646595093,07/03/2022 01:01:33,,5,2,2,8,111,,Romance,Romance,Suspense,,,,,,,,,Um pai para o meu bebê?,Brasília
Recommendation Added To Favorites List,6ffc6693-03a2-4411-89b5-27dcaf4b5fb6,1646595093,07/03/2022 01:01:33,,5,2,2,10,127,,Suspense,Romance,Suspense,,,,,,,,,O Clube do Crime das Quintas-Feiras,Brasília
Recommendation Added To Favorites List,6ffc6693-03a2-4411-89b5-27dcaf4b5fb6,1646595093,07/03/2022 01:01:33,,5,2,2,11,149,,Terror,Romance,Suspense,,,,,82% dos leitores gostaram,,,,Nunca Saia Sozinho,Brasília
Recommendation Added To Favorites List,6ffc6693-03a2-4411-89b5-27dcaf4b5fb6,1646595093,07/03/2022 01:01:33,,5,2,2,13,66,,Não Ficção,Romance,Suspense,,,,,,,94% dos leitores deram 5★,,Ted Bundy: Um Estranho ao Meu Lado,Brasília
Last Position,6ffc6693-03a2-4411-89b5-27dcaf4b5fb6,,,,,,,13,,,,,,,,,,,,,,,
First App Open,6ffc6693-03a2-4411-89b5-27dcaf4b5fb6,1646595035,07/03/2022 01:00:35,,,,,,,,,,,,,,,,,,,,Brasília
Experiment Ended,6ffc6693-03a2-4411-89b5-27dcaf4b5fb6,1646595121,07/03/2022 01:02:01,,,,,,,TRUE,,,,,,,,,,,,,Brasília
User Selected Preferred Genres,717adf74-74e7-4101-a922-f1e37df47180,1644631292,12/02/2022 07:31:32,,5,0,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,São Paulo
Recommendation Added To Favorites List,717adf74-74e7-4101-a922-f1e37df47180,1644631302,12/02/2022 07:31:42,10,5,0,3,4,22,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,Trono de vidro (Vol. 1),São Paulo
Recommendation Added To Favorites List,717adf74-74e7-4101-a922-f1e37df47180,1644631328,12/02/2022 07:32:08,36,5,0,3,8,89,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Trono de Vidro: Reino de Cinzas (Vol. 6),São Paulo
Recommendation Added To Favorites List,717adf74-74e7-4101-a922-f1e37df47180,1644631325,12/02/2022 07:32:05,33,5,0,3,12,83,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Sombra e Ossos,São Paulo
Recommendation Added To Favorites List,717adf74-74e7-4101-a922-f1e37df47180,1644631322,12/02/2022 07:32:02,30,5,0,3,14,8,,Romance,Fantasia,Juvenil,Romance,,,,,,,,A vida invisível de Addie LaRue,São Paulo
Recommendation Added To Favorites List,717adf74-74e7-4101-a922-f1e37df47180,1644631320,12/02/2022 07:32:00,28,5,0,3,16,84,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Estilhaça-me: 1,São Paulo
Last Position,717adf74-74e7-4101-a922-f1e37df47180,,,,,,,23,,,,,,,,,,,,,,,
First App Open,717adf74-74e7-4101-a922-f1e37df47180,1644631266,12/02/2022 07:31:06,,,,,,,,,,,,,,,,,,,,São Paulo
Experiment Ended,717adf74-74e7-4101-a922-f1e37df47180,1644631328,12/02/2022 07:32:08,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
Experiment Ended,717adf74-74e7-4101-a922-f1e37df47180,1644631334,12/02/2022 07:32:14,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
Experiment Ended,717adf74-74e7-4101-a922-f1e37df47180,1644631343,12/02/2022 07:32:23,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
User Selected Preferred Genres,71ade2ff-8efc-4000-a9d5-840f96178ec1,1646527997,06/03/2022 06:23:17,,1,0,3,,,,,Fantasia,Não ficção,Romance,,,,,,,,,Guarapuava
Recommendation Detail Added To Favorites List,71ade2ff-8efc-4000-a9d5-840f96178ec1,1646541216,06/03/2022 10:03:36,,1,0,3,0,106,,Romance,Fantasia,Não ficção,Romance,,,,,,,,O Palácio de Papel,Guarapuava
Last Position,71ade2ff-8efc-4000-a9d5-840f96178ec1,,,,,,,23,,,,,,,,,,,,,,,
First App Open,71ade2ff-8efc-4000-a9d5-840f96178ec1,1646527964,06/03/2022 06:22:44,,,,,,,,,,,,,,,,,,,,Guarapuava
User Selected Preferred Genres,71e84e48-f5c5-4b37-bfc0-256e01df8d31,1646568342,06/03/2022 17:35:42,,5,1,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Pindamonhangaba
Recommendation Added To Favorites List,71e84e48-f5c5-4b37-bfc0-256e01df8d31,1646568491,06/03/2022 17:38:11,149,5,1,3,1,69,,Não Ficção,Fantasia,Juvenil,Romance,,,,,,,Favoritado 63 vezes hoje!,Enquanto eu respirar,Pindamonhangaba
Recommendation Added To Favorites List,71e84e48-f5c5-4b37-bfc0-256e01df8d31,1646568495,06/03/2022 17:38:15,153,5,1,3,2,9,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Em Algum Lugar nas Estrelas: Uma oportunidade de voltarmos à infância,Pindamonhangaba
Recommendation Added To Favorites List,71e84e48-f5c5-4b37-bfc0-256e01df8d31,1646568360,06/03/2022 17:36:00,18,5,1,3,8,105,,Romance,Fantasia,Juvenil,Romance,,,,,,,,O conde enfeitiçado – Edição Luxo,Pindamonhangaba
Recommendation Added To Favorites List,71e84e48-f5c5-4b37-bfc0-256e01df8d31,1646568468,06/03/2022 17:37:48,126,5,1,3,14,1,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Trono de vidro (Vol. 1),Pindamonhangaba
Recommendation Added To Favorites List,71e84e48-f5c5-4b37-bfc0-256e01df8d31,1646568474,06/03/2022 17:37:54,132,5,1,3,18,6,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Sombra e Ossos,Pindamonhangaba
Last Position,71e84e48-f5c5-4b37-bfc0-256e01df8d31,,,,,,,23,,,,,,,,,,,,,,,
First App Open,71e84e48-f5c5-4b37-bfc0-256e01df8d31,1646568320,06/03/2022 17:35:20,,,,,,,,,,,,,,,,,,,,Pindamonhangaba
Experiment Ended,71e84e48-f5c5-4b37-bfc0-256e01df8d31,1646568495,06/03/2022 17:38:15,,,,,,,TRUE,,,,,,,,,,,,,Pindamonhangaba
User Selected Preferred Genres,72afcbf0-5cf0-4d75-b3ec-984ce48f02dc,1644870169,15/02/2022 01:52:49,,5,3,4,,,,,Fantasia,Romance,Suspense,Terror,,,,,,,,Quitandinha
Recommendation Added To Favorites List,72afcbf0-5cf0-4d75-b3ec-984ce48f02dc,1644870280,15/02/2022 01:54:40,,5,3,4,8,81,,Fantasia,Fantasia,Romance,Suspense,Terror,,,,,,,A maldição do mar,Quitandinha
Recommendation Added To Favorites List,72afcbf0-5cf0-4d75-b3ec-984ce48f02dc,1644870280,15/02/2022 01:54:40,,5,3,4,11,20,,Juvenil,Fantasia,Romance,Suspense,Terror,,,90% favoritaram esse livro,,,,Coraline - Acompanha marcador de páginas especial,Quitandinha
Recommendation Added To Favorites List,72afcbf0-5cf0-4d75-b3ec-984ce48f02dc,1644870280,15/02/2022 01:54:40,,5,3,4,13,174,,Juvenil,Fantasia,Romance,Suspense,Terror,,,,,87% dos leitores classificaram como 5 estrelas,,Unifica-me + brindes,Quitandinha
Recommendation Added To Favorites List,72afcbf0-5cf0-4d75-b3ec-984ce48f02dc,1644870280,15/02/2022 01:54:40,,5,3,4,22,84,,Fantasia,Fantasia,Romance,Suspense,Terror,,,,,,,Estilhaça-me: 1,Quitandinha
Recommendation Added To Favorites List,72afcbf0-5cf0-4d75-b3ec-984ce48f02dc,1644870280,15/02/2022 01:54:40,,5,3,4,23,30,,Juvenil,Fantasia,Romance,Suspense,Terror,,,,Indicado por Emma Watson,,,O príncipe cruel (Vol. 1 O Povo do Ar),Quitandinha
Last Position,72afcbf0-5cf0-4d75-b3ec-984ce48f02dc,,,,,,,23,,,,,,,,,,,,,,,
First App Open,72afcbf0-5cf0-4d75-b3ec-984ce48f02dc,1644870132,15/02/2022 01:52:12,,,,,,,,,,,,,,,,,,,,Quitandinha
Experiment Ended,72afcbf0-5cf0-4d75-b3ec-984ce48f02dc,1644870280,15/02/2022 01:54:40,,,,,,,TRUE,,,,,,,,,,,,,Quitandinha
User Selected Preferred Genres,72cecd2b-6782-4768-91b3-4a5dc2333d3c,1644692723,13/02/2022 00:35:23,,5,2,4,,,,,Fantasia,Juvenil,Romance,Suspense,,,,,,,,Bertioga
Recommendation Added To Favorites List,72cecd2b-6782-4768-91b3-4a5dc2333d3c,1644692754,13/02/2022 00:35:54,31,5,2,4,1,68,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,,,,,,Favoritado 36 vezes hoje,Quem tem medo do feminismo negro?,Bertioga
Recommendation Added To Favorites List,72cecd2b-6782-4768-91b3-4a5dc2333d3c,1644692752,13/02/2022 00:35:52,29,5,2,4,2,36,,Suspense,Fantasia,Juvenil,Romance,Suspense,,,,,,,E não sobrou nenhum,Bertioga
Recommendation Added To Favorites List,72cecd2b-6782-4768-91b3-4a5dc2333d3c,1644692759,13/02/2022 00:35:59,36,5,2,4,5,71,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,,,,,87% dos leitores classificaram como 5 estrelas,,BTK Profile: Máscara da Maldade,Bertioga
Recommendation Added To Favorites List,72cecd2b-6782-4768-91b3-4a5dc2333d3c,1644692763,13/02/2022 00:36:03,40,5,2,4,6,76,,Fantasia,Fantasia,Juvenil,Romance,Suspense,,,,,,,Trono de Vidro: Herdeira do fogo (Vol. 3),Bertioga
Recommendation Added To Favorites List,72cecd2b-6782-4768-91b3-4a5dc2333d3c,1644692765,13/02/2022 00:36:05,42,5,2,4,8,19,,Juvenil,Fantasia,Juvenil,Romance,Suspense,,,,,,,Bruxa Natural,Bertioga
Last Position,72cecd2b-6782-4768-91b3-4a5dc2333d3c,,,,,,,8,,,,,,,,,,,,,,,
First App Open,72cecd2b-6782-4768-91b3-4a5dc2333d3c,1644692702,13/02/2022 00:35:02,,,,,,,,,,,,,,,,,,,,Bertioga
Experiment Ended,72cecd2b-6782-4768-91b3-4a5dc2333d3c,1644692765,13/02/2022 00:36:05,,,,,,,TRUE,,,,,,,,,,,,,Bertioga
User Selected Preferred Genres,72e0160f-db38-45a9-8c9b-1225b103b8a4,1644620643,12/02/2022 04:34:03,,5,0,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,São Paulo
Recommendation Detail Added To Favorites List,72e0160f-db38-45a9-8c9b-1225b103b8a4,1644620802,12/02/2022 04:36:42,159,5,0,3,6,45,,Suspense,Fantasia,Romance,Suspense,,,,,,87% dos leitores classificaram como 5 estrelas,,Não Confie em Ninguém,São Paulo
Recommendation Added To Favorites List,72e0160f-db38-45a9-8c9b-1225b103b8a4,1644620759,12/02/2022 04:35:59,116,5,0,3,2,46,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Deixada Para Trás,São Paulo
Recommendation Added To Favorites List,72e0160f-db38-45a9-8c9b-1225b103b8a4,1644620767,12/02/2022 04:36:07,124,5,0,3,4,11,,Romance,Fantasia,Romance,Suspense,,,,,,,,Mil beijos de garoto,São Paulo
Recommendation Added To Favorites List,72e0160f-db38-45a9-8c9b-1225b103b8a4,1644620846,12/02/2022 04:37:26,203,5,0,3,10,33,,Suspense,Fantasia,Romance,Suspense,,,,,,,,A paciente silenciosa,São Paulo
Recommendation Added To Favorites List,72e0160f-db38-45a9-8c9b-1225b103b8a4,1644620849,12/02/2022 04:37:29,206,5,0,3,12,5,,Romance,Fantasia,Romance,Suspense,,,,,,,,Teto Para Dois,São Paulo
Last Position,72e0160f-db38-45a9-8c9b-1225b103b8a4,,,,,,,12,,,,,,,,,,,,,,,
First App Open,72e0160f-db38-45a9-8c9b-1225b103b8a4,1644620595,12/02/2022 04:33:15,,,,,,,,,,,,,,,,,,,,São Paulo
Experiment Ended,72e0160f-db38-45a9-8c9b-1225b103b8a4,1644620849,12/02/2022 04:37:29,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
User Selected Preferred Genres,72e69cd6-351a-4c9f-9594-3f84f42d9ca8,1644624419,12/02/2022 05:36:59,,5,3,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,São José dos Campos
Recommendation Detail Added To Favorites List,72e69cd6-351a-4c9f-9594-3f84f42d9ca8,1644624520,12/02/2022 05:38:40,101,5,3,3,0,82,,Fantasia,Fantasia,Juvenil,Romance,,,,90% favoritaram esse livro,,,,Trilogia da Fundação - Deluxe,São José dos Campos
Recommendation Detail Added To Favorites List,72e69cd6-351a-4c9f-9594-3f84f42d9ca8,1644624563,12/02/2022 05:39:23,144,5,3,3,3,52,,Terror,Fantasia,Juvenil,Romance,,,,90% favoritaram esse livro,,,,O Retrato de Dorian Gray,São José dos Campos
Recommendation Added To Favorites List,72e69cd6-351a-4c9f-9594-3f84f42d9ca8,1644624650,12/02/2022 05:40:50,231,5,3,3,1,41,,Suspense,Fantasia,Juvenil,Romance,,,,,,,Favoritado 36 vezes hoje,A Lista de Convidados,São José dos Campos
Recommendation Added To Favorites List,72e69cd6-351a-4c9f-9594-3f84f42d9ca8,1644624650,12/02/2022 05:40:50,231,5,3,3,2,1,,Romance,Fantasia,Juvenil,Romance,,,,,,,,É Assim que Acaba,São José dos Campos
Recommendation Added To Favorites List,72e69cd6-351a-4c9f-9594-3f84f42d9ca8,1644624594,12/02/2022 05:39:54,175,5,3,3,15,109,,Terror,Fantasia,Juvenil,Romance,,,,,Indicado por George R R Martin,,,Joyland,São José dos Campos
Last Position,72e69cd6-351a-4c9f-9594-3f84f42d9ca8,,,,,,,23,,,,,,,,,,,,,,,
First App Open,72e69cd6-351a-4c9f-9594-3f84f42d9ca8,1644624330,12/02/2022 05:35:30,,,,,,,,,,,,,,,,,,,,São José dos Campos
Experiment Ended,72e69cd6-351a-4c9f-9594-3f84f42d9ca8,1644624650,12/02/2022 05:40:50,,,,,,,TRUE,,,,,,,,,,,,,São José dos Campos
User Selected Preferred Genres,7342012b-63cb-4a74-ad8a-66a6486426e8,1646595724,07/03/2022 01:12:04,,5,2,2,,,,,Fantasia,Romance,,,,,,,,,,Tabapua
Recommendation Added To Favorites List,7342012b-63cb-4a74-ad8a-66a6486426e8,1646595734,07/03/2022 01:12:14,10,5,2,2,8,1,,Fantasia,Fantasia,Romance,,,,,,,,,Trono de vidro (Vol. 1),Tabapua
Recommendation Added To Favorites List,7342012b-63cb-4a74-ad8a-66a6486426e8,1646595761,07/03/2022 01:12:41,37,5,2,2,10,6,,Fantasia,Fantasia,Romance,,,,,,,,,Sombra e Ossos,Tabapua
Recommendation Added To Favorites List,7342012b-63cb-4a74-ad8a-66a6486426e8,1646595758,07/03/2022 01:12:38,34,5,2,2,13,61,,Não Ficção,Fantasia,Romance,,,,,,,91% dos leitores deram 5★,,Serial Killers - Anatomia do Mal: Entre na mente dos psicopatas,Tabapua
Recommendation Added To Favorites List,7342012b-63cb-4a74-ad8a-66a6486426e8,1646595741,07/03/2022 01:12:21,17,5,2,2,14,111,,Romance,Fantasia,Romance,,,,,,,,,Um pai para o meu bebê?,Tabapua
Recommendation Added To Favorites List,7342012b-63cb-4a74-ad8a-66a6486426e8,1646595748,07/03/2022 01:12:28,24,5,2,2,21,27,,Juvenil,Fantasia,Romance,,,,,,,Netflix vai adaptar!,,A Seleção: 1,Tabapua
Last Position,7342012b-63cb-4a74-ad8a-66a6486426e8,,,,,,,23,,,,,,,,,,,,,,,
First App Open,7342012b-63cb-4a74-ad8a-66a6486426e8,1646595689,07/03/2022 01:11:29,,,,,,,,,,,,,,,,,,,,Tabapua
Experiment Ended,7342012b-63cb-4a74-ad8a-66a6486426e8,1646596327,07/03/2022 01:22:07,,,,,,,TRUE,,,,,,,,,,,,,Tabapua
User Selected Preferred Genres,743b90b6-4166-40ce-96a0-9009d2aa16a5,1646512353,06/03/2022 02:02:33,,5,2,3,,,,,Fantasia,Romance,Terror,,,,,,,,,Palhoca
Recommendation Added To Favorites List,743b90b6-4166-40ce-96a0-9009d2aa16a5,1646512358,06/03/2022 02:02:38,5,5,2,3,1,49,,Juvenil,Fantasia,Romance,Terror,,,,,,,Favoritado 43 vezes hoje!,Última parada,Palhoca
Recommendation Added To Favorites List,743b90b6-4166-40ce-96a0-9009d2aa16a5,1646512360,06/03/2022 02:02:40,7,5,2,3,3,31,,Juvenil,Fantasia,Romance,Terror,,,,86% dos leitores gostaram,,,,Por lugares incríveis,Palhoca
Recommendation Added To Favorites List,743b90b6-4166-40ce-96a0-9009d2aa16a5,1646512361,06/03/2022 02:02:41,8,5,2,3,4,92,,Romance,Fantasia,Romance,Terror,,,,,,,,"novembro, 9",Palhoca
Recommendation Added To Favorites List,743b90b6-4166-40ce-96a0-9009d2aa16a5,1646512364,06/03/2022 02:02:44,11,5,2,3,6,93,,Romance,Fantasia,Romance,Terror,,,,,,,,A vida invisível de Addie LaRue,Palhoca
Recommendation Added To Favorites List,743b90b6-4166-40ce-96a0-9009d2aa16a5,1646512366,06/03/2022 02:02:46,13,5,2,3,8,113,,Romance,Fantasia,Romance,Terror,,,,,,,,Daisy Jones & The Six,Palhoca
Last Position,743b90b6-4166-40ce-96a0-9009d2aa16a5,,,,,,,8,,,,,,,,,,,,,,,
Experiment Ended,743b90b6-4166-40ce-96a0-9009d2aa16a5,1646512366,06/03/2022 02:02:46,,,,,,,TRUE,,,,,,,,,,,,,Palhoca
User Selected Preferred Genres,7440d323-c49b-4c25-8141-a531eb691222,1644620030,12/02/2022 04:23:50,,5,1,3,,,,,Romance,Suspense,Terror,,,,,,,,,Porto Alegre
Recommendation Added To Favorites List,7440d323-c49b-4c25-8141-a531eb691222,1644620121,12/02/2022 04:25:21,91,5,1,3,0,102,,Romance,Romance,Suspense,Terror,,,,,,,,Daisy Jones & The Six,Porto Alegre
Recommendation Added To Favorites List,7440d323-c49b-4c25-8141-a531eb691222,1644620078,12/02/2022 04:24:38,48,5,1,3,14,38,,Suspense,Romance,Suspense,Terror,,,,,,,,Verity,Porto Alegre
Recommendation Added To Favorites List,7440d323-c49b-4c25-8141-a531eb691222,1644620062,12/02/2022 04:24:22,32,5,1,3,16,33,,Suspense,Romance,Suspense,Terror,,,,,,,,A paciente silenciosa,Porto Alegre
Recommendation Added To Favorites List,7440d323-c49b-4c25-8141-a531eb691222,1644620138,12/02/2022 04:25:38,108,5,1,3,17,88,,Fantasia,Romance,Suspense,Terror,,,,,,,Favoritado 36 vezes hoje,Depois,Porto Alegre
